time	d_stereo	d_prop	d_filter	velo	acc	status
1526821815.839293	17.692650	29.771729	20.235166	0.621444	0.000000	0
1526821816.244157	17.892650	29.971729	20.479501	0.603507	0.000000	0
1526821816.635123	18.092650	30.171729	20.723043	0.622963	0.000000	0
1526821817.060925	18.292650	30.371729	20.965831	0.570209	0.000000	0
1526821817.489654	18.492650	30.571729	21.207903	0.564669	0.000000	0
1526821817.882888	18.692650	30.771729	21.449289	0.613875	0.000000	0
1526821818.284518	18.892650	30.971729	21.690018	0.599419	0.000000	0
1526821818.709933	19.092650	31.171729	21.930116	0.564417	0.000000	0
1526821819.110732	19.292650	31.371729	22.169607	0.597575	0.000000	0
1526821819.537419	19.492650	31.571729	22.408513	0.559918	0.000000	0
1526821819.957809	19.692650	31.771729	22.646852	0.566982	0.000000	0
1526821820.340765	19.892650	31.971729	22.884643	0.620953	0.000000	0
1526821820.728749	20.092650	32.171729	23.121902	0.611563	0.000000	0
1526821821.148786	20.292650	32.371729	23.358646	0.563648	0.000000	0
1526821821.617045	20.492650	32.571729	23.594887	0.504541	0.000000	0
1526821822.032733	20.692650	32.771729	23.830641	0.567174	0.000000	0
1526821822.471668	20.892650	32.971729	24.065918	0.536046	0.000000	0
1526821822.877507	21.092650	33.171729	24.300732	0.578608	0.000000	0
1526821823.278500	21.292650	33.371729	24.535092	0.584467	0.000000	0
1526821823.689857	21.492650	33.571729	24.769011	0.568674	0.000000	0
1526821824.074429	21.692650	33.771729	25.002496	0.607154	0.000000	0
1526821824.466742	21.892650	33.971729	25.235559	0.594141	0.000000	0
1526821824.874809	22.092650	34.171729	25.468208	0.570154	0.000000	0
1526821825.332758	22.292650	34.371729	25.700452	0.507166	0.000000	0
1526821825.745548	22.492650	34.571729	25.932299	0.561693	0.000000	0
1526821826.126956	22.692650	34.771729	26.163756	0.606885	0.000000	0
1526821826.527165	28.920201	54.116491	27.279927	2.789089	0.000000	0
1526821826.920654	28.920201	54.116491	28.338155	2.689406	0.000000	0
1526821827.340595	8.617374	21.199861	25.574675	-6.582489	1.052973	2
1526821827.733893	8.817374	21.399861	23.556187	-5.131571	0.709548	1
1526821828.117926	9.017374	21.599861	22.021740	-3.995777	0.468995	1
1526821828.513123	9.217374	21.799861	20.822239	-3.035606	0.291201	1
1526821828.922176	7.348795	21.852969	18.900707	-4.697811	0.793824	1
1526821829.331741	7.548795	22.052969	17.543199	-3.314373	0.437889	1
1526821829.745605	7.748795	22.252969	16.542394	-2.418607	0.253399	1
1526821830.141837	7.948795	22.452969	15.784642	-1.912263	0.169535	1
1526821830.538205	8.148795	22.652969	15.202148	-1.469634	0.105851	1
1526821830.923573	8.348795	22.852969	14.751705	-1.168894	0.000000	0
1526821831.348719	8.548795	23.052969	14.404257	-0.817280	0.000000	0
1526821831.734689	8.748795	23.252969	14.139368	-0.686344	0.000000	0
1526821832.170640	8.948795	23.452969	13.942110	-0.452499	0.000000	0
1526821832.569733	9.148795	23.652969	13.801220	-0.353049	0.000000	0
1526821832.969811	24.939416	29.697361	14.399191	1.494720	0.000000	0
1526821833.387017	30.455844	25.390636	14.934623	1.283401	0.000000	0
1526821833.792673	30.655844	25.590636	15.483826	1.353910	0.000000	0
1526821834.191456	7.100469	22.195324	14.357938	-2.823558	0.425974	1
1526821834.638582	8.313779	19.461307	13.880120	-1.068667	0.000000	0
1526821835.043139	8.513779	19.661307	13.520940	-0.887855	0.000000	0
1526821835.470600	42.899552	13.485026	13.813670	0.684859	0.000000	0
1526821835.894005	42.899552	13.485026	14.114207	0.709827	0.000000	0
1526821836.289508	42.899552	13.485026	14.419487	0.771937	0.000000	0
1526821836.689410	42.899552	13.485026	14.726727	0.768332	0.000000	0
1526821837.140788	42.899552	13.485026	15.033454	0.679573	0.000000	0
1526821837.557512	10.416627	22.548903	14.899844	-0.320624	0.000000	0
1526821837.971831	5.390591	13.737145	13.130835	-4.270534	1.121500	2
1526821838.362920	5.590591	13.937145	11.913722	-3.112335	0.700537	1
1526821838.788493	5.790591	14.137145	11.036062	-2.062380	0.352333	1
1526821839.187502	5.990591	14.337145	10.385159	-1.631397	0.247110	1
1526821839.620151	6.190591	14.537145	9.895466	-1.131785	0.000000	0
1526821840.024239	6.390591	14.737145	9.526013	-0.914327	0.000000	0
1526821840.444236	6.590591	14.937145	9.249627	-0.658098	0.000000	0
